📺央视频道,#genre#
CCTV-3,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000303/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-3,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8
CCTV-4,http://61.140.124.160:10000/udp/239.77.0.78:5146
CCTV-4,http://61.140.126.120:10000/udp/239.77.0.78:5146
CCTV-4,http://113.66.41.109:10000/udp/239.77.1.163:5146
CCTV-4,http://61.140.126.120:10000/udp/239.77.1.163:5146
CCTV-4,http://113.66.41.109:10000/udp/239.77.0.78:5146
CCTV-4,http://61.140.124.160:10000/udp/239.77.1.166:5146
CCTV-4,http://61.140.126.120:10000/udp/239.77.1.166:5146
CCTV-4,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=CCTV-europe&ChannelID=CCTV-europe&videoTVChannel=CCTV-europe&P2PChannelID=pd://CCTV-_p2p_CCTV-europe
CCTV-4,http://ldCCTV-cpudtxy.liveplay.myqcloud.com/ldCCTV-cpud/udrmldCCTV-5_1_ud.m3u8
CCTV-4,https://cc06.tv12.xyz/4.m3u8
CCTV-4,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=CCTV-europe&videoTVChannel=CCTV-europe&P2PChannelID=pd://CCTV-_p2p_CCTV-europe&tai=CCTV-1&VideoName=CCTV-1&channelID=CCTV-europe
CCTV-4,http://36.32.174.67:60080/newlive/live/hls/4/live.m3u8
CCTV-4,http://116.128.242.83:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://60.29.124.66:6080/hls/15/index.m3u8
CCTV-4,http://112.99.193.34:9901/tsfile/live/1036_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-4,http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8
CCTV-4,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8
CCTV-4,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000503/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8
CCTV-5,http://61.140.126.120:10000/udp/239.77.0.177:5146
CCTV-5,http://61.140.124.160:10000/udp/239.77.0.177:5146
CCTV-5,http://113.66.41.109:10000/udp/239.77.0.177:5146
CCTV-5,http://61.140.124.160:10000/udp/239.77.0.170:5146
CCTV-5,http://61.140.126.120:10000/udp/239.77.0.170:5146
CCTV-5,http://113.66.41.109:10000/udp/239.77.0.170:5146
CCTV-5,https://cc06.tv12.xyz/5.m3u8
CCTV-5,http://120.198.101.106:9901/tsfile/live/1030_1.m3u8
CCTV-5,http://222.169.85.8:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://218.15.183.23:9901/tsfile/live/23022_1.m3u8
CCTV-5,http://116.128.242.83:9901/tsfile/live/0006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-5,http://42.225.117.174:11199/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://112.99.193.34:9901/tsfile/live/1022_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-5,http://60.29.124.66:6080/hls/16/index.m3u8
CCTV-5,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV-5,http://gmxw.7766.org:808/hls/93/index.m3u8
CCTV-5,http://221.226.51.220:50081/newlive/live/hls/5/live.m3u8
CCTV-5,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000305/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8
CCTV-5+,http://113.66.41.109:10000/udp/239.77.0.87:5146
CCTV-5+,http://113.66.41.109:10000/udp/239.77.1.147:5146
CCTV-5+,http://113.66.41.109:10000/udp/239.77.1.31:5146
CCTV-5+,http://61.140.124.160:10000/udp/239.77.1.147:5146
CCTV-5+,http://61.140.124.160:10000/udp/239.77.1.31:5146
CCTV-5+,http://61.140.126.120:10000/udp/239.77.1.147:5146
CCTV-5+,http://61.140.126.120:10000/udp/239.77.1.31:5146
CCTV-5+,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-5+,https://cc06.tv12.xyz/6.m3u8
CCTV-5+,http://221.2.148.205:8154/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8
CCTV-5+,http://116.128.242.83:9901/tsfile/live/0005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-5+,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://lt.hxtre.com:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+,http://58.57.40.22:9901/tsfile/live/1005_1.m3u8
CCTV-5+,http://www.douzhicloud.site:35455/gaoma/CCTV-5p.m3u8
CCTV-5+,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000306/index.m3u8
CCTV-5+,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000506/index.m3u8
CCTV-5+,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000507/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8
CCTV-6,http://61.140.124.160:10000/udp/239.77.0.171:5146
CCTV-6,http://113.66.41.109:10000/udp/239.77.0.171:5146
CCTV-6,http://61.140.126.120:10000/udp/239.77.0.171:5146
CCTV-6,http://113.66.41.109:10000/udp/239.77.0.178:5146
CCTV-6,http://61.140.124.160:10000/udp/239.77.0.178:5146
CCTV-6,http://61.140.126.120:10000/udp/239.77.0.178:5146
CCTV-6,https://cc06.tv12.xyz/7.m3u8
CCTV-6,http://183.237.95.108:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-6,http://221.2.148.205:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-6,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-6,http://60.29.124.66:6080/hls/17/index.m3u8
CCTV-6,http://1b6467f415.iok.la:9931/tsfile/live/1026_1.m3u8
CCTV-6,http://zzssw01.55555.io:9901/tsfile/live/0006_1.m3u8
CCTV-6,http://183.11.239.36:808/hls/94/index.m3u8
CCTV-6,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8
CCTV-6,http://ak6668768.zicp.io:8805/live1006.m3u8
CCTV-6,http://lt.hxtre.com:35455/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV-6,http://58.57.40.22:9901/tsfile/live/1006_1.m3u8
CCTV-6,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000307/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8
CCTV-7,http://61.140.126.120:10000/udp/239.77.1.159:5146
CCTV-7,http://61.140.124.160:10000/udp/239.77.1.159:5146
CCTV-7,http://61.140.124.160:10000/udp/239.77.0.138:5146
CCTV-7,http://61.140.126.120:10000/udp/239.77.0.138:5146
CCTV-7,http://113.66.41.109:10000/udp/239.77.0.138:5146
CCTV-7,http://113.66.41.109:10000/udp/239.77.1.159:5146
CCTV-7,http://113.66.41.109:10000/udp/239.77.1.167:5146
CCTV-7,http://61.140.124.160:10000/udp/239.77.1.167:5146
CCTV-7,http://61.140.126.120:10000/udp/239.77.1.167:5146
CCTV-7,https://ldoCCTV-wbcdtxy.liveplay.myqcloud.com/ldoCCTV-wbcd/cdrmldCCTV-7_1_td.m3u8
CCTV-7,https://cc06.tv12.xyz/8.m3u8
CCTV-7,http://223.241.247.214:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://42.225.117.174:11199/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-7,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV-7,http://58.57.40.22:9901/tsfile/live/1007_1.m3u8
CCTV-7,http://lt.hxtre.com:35455/gaoma/CCTV-7.m3u8
CCTV-7,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000504/index.m3u8
CCTV-7,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV-7,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-7,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8
CCTV-8,http://61.140.124.160:10000/udp/239.77.0.181:5146
CCTV-8,http://61.140.126.120:10000/udp/239.77.0.181:5146
CCTV-8,http://61.140.126.120:10000/udp/239.77.0.172:5146
CCTV-8,http://61.140.124.160:10000/udp/239.77.0.172:5146
CCTV-8,http://113.66.41.109:10000/udp/239.77.0.172:5146
CCTV-8,http://113.66.41.109:10000/udp/239.77.0.181:5146
CCTV-8,https://ldoCCTV-wbcdbd.a.bdydns.com/ldoCCTV-wbcd/cdrmldCCTV-8_1/index.m3u8?BR=hd
CCTV-8,https://cc06.tv12.xyz/9.m3u8
CCTV-8,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=CCTV-8&ChannelID=CCTV-8&videoTVChannel=CCTV-8&P2PChannelID=pd://CCTV-_p2p_CCTV-8
CCTV-8,https://ldoCCTV-wbcdtxy.liveplay.myqcloud.com/ldoCCTV-wbcd/cdrmldCCTV-8_1_hd.m3u8
CCTV-8,http://183.237.95.108:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-8,http://124.116.183.146:9901/tsfile/live/0008_1.m3u8
CCTV-8,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV-8,http://zzssw01.55555.io:9901/tsfile/live/0008_1.m3u8
CCTV-8,http://61.162.52.6:8088/newlive/live/hls/9/live.m3u8
CCTV-8,http://ak6668768.zicp.io:8807/live1008.m3u8
CCTV-8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8
CCTV-8,http://[2409:8087:74f0:22::9]:6410/270000001111/1110000309/index.m3u8
CCTV-8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-8,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8
CCTV-9,http://113.66.41.109:10000/udp/239.77.0.135:5146
CCTV-9,http://61.140.126.120:10000/udp/239.77.1.160:5146
CCTV-9,http://61.140.124.160:10000/udp/239.77.1.160:5146
CCTV-9,http://61.140.124.160:10000/udp/239.77.1.168:5146
CCTV-9,http://61.140.126.120:10000/udp/239.77.1.168:5146
CCTV-9,http://61.140.126.120:10000/udp/239.77.0.135:5146
CCTV-9,http://61.140.124.160:10000/udp/239.77.0.135:5146
CCTV-9,http://113.66.41.109:10000/udp/239.77.1.160:5146
CCTV-9,http://113.66.41.109:10000/udp/239.77.1.168:5146
CCTV-9,http://t.live.cntv.cn/m3u8/CCTV-400.m3u8
CCTV-9,https://cc06.tv12.xyz/10.m3u8
CCTV-9,http://60.29.124.66:6080/hls/20/index.m3u8
CCTV-9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-9,http://42.225.117.174:11199/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://124.116.183.146:9901/tsfile/live/0009_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV-9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV-9,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8
